campaign_id,company,campaign_name,industry,channel,city,state,start_date,end_date,budget_inr,spend_inr,impressions,clicks,conversions,revenue_inr,campaign_manager,status,city_is_null,campaign_manager_is_null,roi_pct
IND-CMP-10539,5d75801fc8c78d872232bcf5c15948b0d4e9fb957697d1017fd56cae4b726160,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,EdTech,WhatsApp,Coimbatore,Punjab,2025-08-30,2025-09-18,1172267.0,1221620,94297,14534,298,408558,Vikram Patel,Completed,0,0,33.44395147427186
IND-CMP-10388,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Healthcare,Google Ads,Chennai,Tamil Nadu,2025-09-18,2025-10-05,1085512.0,1203355,1889772,115388,3012,6340260,Neha Kapoor,Active,0,0,526.8819259487018
IND-CMP-10813,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Healthcare,LinkedIn,Visakhapatnam,Punjab,2025-03-08,2025-04-13,1151357.0,1226645,1032603,162340,19699,21334017,Pooja Singh,Active,0,0,1739.2168883417778
IND-CMP-10435,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Healthcare,YouTube,Kolkata,West Bengal,2025-01-15,2025-02-07,200452.0,217953,641169,84848,7407,10088334,Karthik Iyer,Completed,0,0,4628.674071932939
IND-CMP-10911,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,Travel,YouTube,Patna,Rajasthan,2025-02-10,2025-03-15,1045647.0,757632,181227,22888,4310,19554470,Rohit Gupta,Active,0,0,2580.9984266768033
IND-CMP-10562,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Healthcare,Email,,Tamil Nadu,2025-06-08,2025-06-24,777111.2328358209,659574,1347184,115062,1293,1122324,Anjali Mehta,Paused,1,0,170.15892075794378
IND-CMP-10141,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Travel,Facebook Ads,Hyderabad,Karnataka,2025-10-10,2025-10-23,785946.0,633394,813410,161868,5452,24790244,Sneha Reddy,Completed,0,0,3913.874144687193
IND-CMP-10073,5d75801fc8c78d872232bcf5c15948b0d4e9fb957697d1017fd56cae4b726160,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,EdTech,Instagram,Ahmedabad,Bihar,2025-03-04,2025-03-27,1065810.0,1063791,1062626,85114,12475,8670125,Anjali Mehta,Active,0,0,815.0214656826387
IND-CMP-10447,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Healthcare,LinkedIn,Delhi,Delhi,2025-03-08,2025-04-10,120166.0,109023,1759484,318933,1021,4154449,Anjali Mehta,Active,0,0,3810.617025765205
IND-CMP-10883,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,FinTech,LinkedIn,Kochi,Haryana,2025-02-12,2025-03-27,880216.0,931616,1734758,173684,32914,81890032,Karthik Iyer,Paused,0,0,8790.105794662179
IND-CMP-10588,820763ae11ab34ea1158eade919f9fc3d96d0217f1cc1c1aad98cc204ebc11bd,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,Healthcare,Instagram,Nagpur,Telangana,2025-06-26,2025-07-23,1360657.0,1394524,1436474,247828,41376,44396448,Rohit Gupta,Active,0,0,3183.6273882701194
IND-CMP-10462,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,Healthcare,Instagram,Delhi,Telangana,2025-09-03,2025-10-09,1229916.0,1068773,1747273,117477,22373,8121399,Amit Verma,Active,0,0,759.8806294694945
IND-CMP-10100,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Travel,YouTube,Surat,Madhya Pradesh,2025-03-28,2025-04-19,364951.0,296370,659700,22146,1980,3318480,Priya Nair,Active,0,0,1119.7084725174611
IND-CMP-10242,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,FinTech,YouTube,Mumbai,Andhra Pradesh,2025-07-18,2025-08-15,704566.0,637143,598755,50835,6474,17719338,,Active,0,1,2781.0613943808535
IND-CMP-10047,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Real Estate,YouTube,Chennai,Bihar,2025-06-10,2025-07-05,58186.0,37079,1208169,80685,11252,48597388,Rahul Sharma,Completed,0,0,131064.451576364
IND-CMP-10608,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Travel,WhatsApp,Visakhapatnam,Madhya Pradesh,2025-08-21,2025-09-24,1350824.0,1419003,1103244,176876,7995,12328290,Pooja Singh,Paused,0,0,868.7994317136751
IND-CMP-10609,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,E-commerce,Email,Chennai,Punjab,2025-08-18,2025-09-17,1055933.0,771499,164690,5395,382,1405760,Anjali Mehta,Active,0,0,182.21151291187675
IND-CMP-10445,5dfec4958bfdf2f0c41409de97176deced4c0456dbb1b174853cbe19515625ee,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Travel,YouTube,Chandigarh,Delhi,2025-04-05,2025-05-14,353280.0,396401,561578,92094,9064,20747496,Vikram Patel,Completed,0,0,5233.966614614998
IND-CMP-10653,5d75801fc8c78d872232bcf5c15948b0d4e9fb957697d1017fd56cae4b726160,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,E-commerce,LinkedIn,Indore,Karnataka,2025-03-23,2025-04-09,1101007.0,1160926,522575,47267,2571,6453210,Priya Nair,Completed,0,0,555.8674713116943
IND-CMP-10416,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,EdTech,Facebook Ads,Hyderabad,Andhra Pradesh,2025-05-03,2025-06-10,1400264.0,1477892,1498485,214094,1455,5520270,Vikram Patel,Completed,0,0,373.52323444473615
IND-CMP-10304,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Real Estate,YouTube,Coimbatore,Bihar,2025-04-17,2025-04-29,1425457.0,900223,1138959,4121,549,1779858,Karthik Iyer,Paused,0,0,197.71301110946956
IND-CMP-10454,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,FinTech,Facebook Ads,Delhi,Andhra Pradesh,2025-10-15,2025-11-03,582684.0,440941,1601327,119408,15397,75399109,Rahul Sharma,Paused,0,0,17099.591328545088
IND-CMP-10301,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,FinTech,Instagram,Coimbatore,Haryana,2025-05-08,2025-05-17,465311.0,523170,836811,78850,8652,6713952,Priya Nair,Completed,0,0,1283.3212913584496
IND-CMP-10094,820763ae11ab34ea1158eade919f9fc3d96d0217f1cc1c1aad98cc204ebc11bd,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Real Estate,Instagram,Lucknow,Tamil Nadu,2025-01-29,2025-02-11,975920.0,905785,1766183,17146,2488,5595512,,Completed,0,1,617.7527779771137
IND-CMP-10804,820763ae11ab34ea1158eade919f9fc3d96d0217f1cc1c1aad98cc204ebc11bd,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Travel,WhatsApp,Visakhapatnam,Gujarat,2025-01-07,2025-02-14,1177546.0,729288,1238926,208147,3286,9131794,Pooja Singh,Paused,0,0,1252.1519619135374
IND-CMP-10643,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,FinTech,Instagram,Chennai,Telangana,2025-06-20,2025-08-02,1499549.0,1301721,559224,32865,3245,15361830,Rahul Sharma,Paused,0,0,1180.116937500432
IND-CMP-10568,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Travel,YouTube,Indore,Gujarat,2025-10-05,2025-10-26,1379455.0,1532660,1961241,39224,3837,10540239,Rahul Sharma,Completed,0,0,687.7088852061123
IND-CMP-10664,820763ae11ab34ea1158eade919f9fc3d96d0217f1cc1c1aad98cc204ebc11bd,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Real Estate,Google Ads,Chandigarh,Delhi,2025-09-11,2025-09-26,417706.0,291068,1397260,85073,9061,41798393,Priya Nair,Completed,0,0,14360.353250786759
IND-CMP-10971,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Travel,YouTube,Lucknow,Haryana,2025-08-14,2025-09-04,61162.0,40725,1651458,2661,190,333260,Priya Nair,Completed,0,0,818.3179864947821
IND-CMP-10251,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,FinTech,Instagram,Mumbai,Haryana,2025-05-06,2025-06-12,88507.0,87156,1160859,89021,8210,7019550,Vikram Patel,Paused,0,0,8054.006608839323
IND-CMP-10528,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Travel,Google Ads,Hyderabad,Punjab,2025-04-03,2025-04-27,51580.0,52546,78060,4037,234,534456,Rohit Gupta,Active,0,0,1017.120237506185
IND-CMP-10606,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Travel,Instagram,Pune,Bihar,2025-10-15,2025-10-29,80502.0,64535,1607107,263585,13743,49983291,Pooja Singh,Completed,0,0,77451.44650189819
IND-CMP-10189,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,Healthcare,WhatsApp,Nagpur,Tamil Nadu,2025-05-03,2025-05-13,858258.0,982448,1790655,28578,1118,5387642,Vikram Patel,Active,0,0,548.3895330847026
IND-CMP-10444,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,FinTech,Email,Chennai,Punjab,2025-10-11,2025-11-12,1314942.0,1438736,1738620,168288,15202,63939612,Rahul Sharma,Completed,0,0,4444.15181103413
IND-CMP-10331,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,E-commerce,WhatsApp,Jaipur,Maharashtra,2025-09-26,2025-10-30,559798.0,562518,403141,18678,3307,13793497,Pooja Singh,Active,0,0,2452.0987772835715
IND-CMP-10129,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,EdTech,LinkedIn,Kolkata,Andhra Pradesh,2025-06-16,2025-07-22,592691.0,408778,793326,97080,12535,24530995,Rohit Gupta,Completed,0,0,6001.055585183156
IND-CMP-10051,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Retail,WhatsApp,Ahmedabad,Telangana,2025-06-01,2025-06-17,103848.0,93225,415517,40940,7985,30103450,Priya Nair,Completed,0,0,32291.17725931885
IND-CMP-10519,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,Retail,LinkedIn,Kochi,Tamil Nadu,2025-05-01,2025-06-02,469390.0,535310,1890793,290803,17330,84813020,Vikram Patel,Paused,0,0,15843.720461041266
IND-CMP-10234,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Retail,YouTube,,Gujarat,2025-05-09,2025-06-06,1328352.0,1229969,303876,26544,3104,6018656,Rohit Gupta,Paused,1,0,489.3339588233524
IND-CMP-10601,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Travel,WhatsApp,Delhi,Andhra Pradesh,2025-09-11,2025-10-18,1286432.0,1472447,1634530,126459,8390,26831220,Amit Verma,Completed,0,0,1822.2197471284196
IND-CMP-10908,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,Travel,Instagram,Pune,Tamil Nadu,2025-02-18,2025-03-08,173410.0,-5000,120102,14132,499,2194602,Rahul Sharma,Paused,0,0,-43892.03999999999
IND-CMP-10415,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Travel,Email,Surat,Punjab,2025-09-16,2025-09-28,1176742.0,1162549,141737,1563,92,423384,Vikram Patel,Completed,0,0,36.41859396894239
IND-CMP-10044,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,FinTech,Google Ads,Visakhapatnam,Kerala,2025-04-03,2025-05-17,257313.0,278391,1656063,188222,34442,89342548,Priya Nair,Completed,0,0,32092.46994335305
IND-CMP-10495,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,Retail,WhatsApp,Pune,Rajasthan,2025-05-16,2025-06-24,910282.0,684128,1310990,180721,2941,2091051,Pooja Singh,Active,0,0,305.652012488891
IND-CMP-10485,5dfec4958bfdf2f0c41409de97176deced4c0456dbb1b174853cbe19515625ee,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Real Estate,Facebook Ads,Hyderabad,Madhya Pradesh,2025-05-24,2025-06-21,1045816.0,916203,228424,10738,1310,3438750,Anjali Mehta,Paused,0,0,375.32621045772606
IND-CMP-10548,820763ae11ab34ea1158eade919f9fc3d96d0217f1cc1c1aad98cc204ebc11bd,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,FinTech,Facebook Ads,Hyderabad,Rajasthan,2025-06-07,2025-07-15,1314891.0,1275996,286437,49010,4169,19519258,Rahul Sharma,Active,0,0,1529.7272091762043
IND-CMP-10958,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,EdTech,Email,Ahmedabad,Telangana,2025-09-07,2025-09-27,1398597.0,1241909,672824,76562,9195,9636360,Neha Kapoor,Paused,0,0,775.9312477806345
IND-CMP-10598,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Real Estate,Instagram,Chandigarh,Madhya Pradesh,2025-07-17,2025-08-22,521786.0,411031,330536,5029,645,2596770,Priya Nair,Paused,0,0,631.7698665064192
IND-CMP-10368,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,EdTech,LinkedIn,Lucknow,Karnataka,2025-06-30,2025-07-22,902235.0,1006093,193821,14263,1658,4221268,Sneha Reddy,Paused,0,0,419.57035780986456
IND-CMP-10693,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Healthcare,YouTube,Hyderabad,Telangana,2025-03-17,2025-04-09,1141317.0,1170094,283832,22654,3200,10016000,Sneha Reddy,Active,0,0,855.9996034506629
IND-CMP-10191,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Healthcare,Instagram,Lucknow,Delhi,2025-09-15,2025-10-08,862757.0,734640,1536935,179480,21945,46062555,Anjali Mehta,Active,0,0,6270.085347925515
IND-CMP-10843,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,EdTech,Email,Jaipur,Gujarat,2025-06-02,2025-06-28,1097161.0,1179220,61120,9917,1534,888186,Rohit Gupta,Completed,0,0,75.31978765624736
IND-CMP-10427,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Real Estate,Instagram,Surat,Uttar Pradesh,2025-01-06,2025-02-07,668006.0,-5000,1732922,227971,16132,76691528,Rohit Gupta,Paused,0,0,-1533830.56
IND-CMP-10596,820763ae11ab34ea1158eade919f9fc3d96d0217f1cc1c1aad98cc204ebc11bd,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,EdTech,WhatsApp,Indore,Andhra Pradesh,2025-09-30,2025-10-21,187815.0,128325,156379,16454,1198,4825544,Neha Kapoor,Completed,0,0,3760.4083382037793
IND-CMP-10593,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,E-commerce,Email,Delhi,Rajasthan,2025-02-14,2025-02-24,720640.0,790306,1165954,136691,6342,22209684,Sneha Reddy,Paused,0,0,2810.263872474712
IND-CMP-10975,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,EdTech,Email,Bhopal,Rajasthan,2025-10-12,2025-11-06,934543.0,1019234,1643870,309849,44159,123159451,Karthik Iyer,Active,0,0,12083.530474846797
IND-CMP-10928,5dfec4958bfdf2f0c41409de97176deced4c0456dbb1b174853cbe19515625ee,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,E-commerce,WhatsApp,Bhopal,Telangana,2025-06-23,2025-08-03,700005.0,769621,1918629,302202,45933,18740664,Vikram Patel,Paused,0,0,2435.051018618255
IND-CMP-10243,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,FinTech,YouTube,Bhopal,Madhya Pradesh,2025-05-17,2025-06-20,927831.0,950746,695270,4336,148,674880,Karthik Iyer,Paused,0,0,70.98425867687058
IND-CMP-10602,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,Healthcare,Facebook Ads,Lucknow,Kerala,2025-10-09,2025-10-17,212545.0,159733,1900951,59638,6241,16532409,Vikram Patel,Paused,0,0,10350.027232944976
IND-CMP-10031,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,E-commerce,Facebook Ads,Bangalore,Bihar,2025-04-15,2025-05-10,176122.0,118142,1871539,98330,14072,14451944,Anjali Mehta,Paused,0,0,12232.689475377088
IND-CMP-10870,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Retail,Instagram,Coimbatore,Uttar Pradesh,2025-04-25,2025-05-02,129628.0,117554,1518670,35210,5394,17864928,Sneha Reddy,Paused,0,0,15197.20979294622
IND-CMP-10089,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Retail,WhatsApp,Delhi,Delhi,2025-08-28,2025-09-04,215740.0,245468,1162868,112613,11923,50935056,Pooja Singh,Active,0,0,20750.181693744194
IND-CMP-10832,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,E-commerce,LinkedIn,Hyderabad,Karnataka,2025-04-18,2025-04-26,1007163.0,899999,689919,131474,25108,30732192,Vikram Patel,Active,0,0,3414.6917941019938
IND-CMP-10351,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Healthcare,Google Ads,Visakhapatnam,Bihar,2025-04-21,2025-05-13,117892.0,96000,1236878,72632,5580,1992060,Amit Verma,Paused,0,0,2075.0625
IND-CMP-10910,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,FinTech,Instagram,Bhopal,Karnataka,2025-01-04,2025-01-25,1191074.0,1096040,1154953,1584,148,53132,Anjali Mehta,Completed,0,0,4.847633298054816
IND-CMP-10705,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,FinTech,LinkedIn,Bangalore,Kerala,2025-04-07,2025-05-20,165664.0,117976,1488297,189745,5279,12986340,Pooja Singh,Active,0,0,11007.611717637485
IND-CMP-10210,5d75801fc8c78d872232bcf5c15948b0d4e9fb957697d1017fd56cae4b726160,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,EdTech,Email,Ahmedabad,Punjab,2025-02-24,2025-03-14,98641.0,90111,988725,112881,8441,7706633,Vikram Patel,Active,0,0,8552.377623153665
IND-CMP-10268,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Travel,WhatsApp,Lucknow,West Bengal,2025-04-09,2025-05-12,514808.0,378870,1582840,225330,1541,992404,Vikram Patel,Completed,0,0,261.9378678702457
IND-CMP-10112,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Healthcare,WhatsApp,Bhopal,Punjab,2025-09-28,2025-11-02,847092.0,807541,1412979,253373,39065,61566440,Amit Verma,Active,0,0,7623.939837110437
IND-CMP-10581,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,E-commerce,YouTube,Surat,Rajasthan,2025-09-09,2025-10-05,257389.0,265145,1097384,33040,3139,9511170,Sneha Reddy,Active,0,0,3587.157970167267
IND-CMP-10121,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,Real Estate,WhatsApp,Ahmedabad,West Bengal,2025-02-18,2025-03-29,1274163.0,818989,28539,3522,226,443412,Pooja Singh,Paused,0,0,54.14138651434879
IND-CMP-10685,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Healthcare,Google Ads,Coimbatore,Madhya Pradesh,2025-07-15,2025-07-23,271653.0,260777,1851278,195513,12188,36490872,Sneha Reddy,Active,0,0,13993.132829965833
IND-CMP-10140,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Healthcare,Email,Surat,Punjab,2025-04-06,2025-04-24,981359.0,776603,1934415,36404,2186,1488666,Amit Verma,Completed,0,0,191.68944750406578
IND-CMP-10336,820763ae11ab34ea1158eade919f9fc3d96d0217f1cc1c1aad98cc204ebc11bd,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,EdTech,Instagram,Lucknow,Rajasthan,2025-07-30,2025-08-27,887635.0,830157,149558,13082,1480,1821880,Rohit Gupta,Active,0,0,219.46210174701895
IND-CMP-10993,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,EdTech,Email,Jaipur,Uttar Pradesh,2025-10-05,2025-10-14,319116.0,194059,858277,161087,27926,110754516,Anjali Mehta,Active,0,0,57072.5995702338
IND-CMP-10060,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,EdTech,Email,Kolkata,Bihar,2025-09-25,2025-10-05,300071.0,272416,1308818,34628,867,1384599,Neha Kapoor,Active,0,0,508.2664013861153
IND-CMP-10263,5dfec4958bfdf2f0c41409de97176deced4c0456dbb1b174853cbe19515625ee,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Travel,Email,Hyderabad,Maharashtra,2025-06-15,2025-07-29,1375725.0,1126488,549925,53651,1999,6530733,Neha Kapoor,Completed,0,0,579.7427935317553
